date,daily_pop,midnight_pop,book_in,book_out
2019-03-13,50012,48499,1551,1513
2019-03-14,50034,48120,1535,1914
2019-03-15,49735,47715,1615,2020
2019-03-16,48560,47796,845,764
2019-03-17,48385,47880,589,505
2019-03-18,49374,48208,1494,1166
2019-03-19,49778,48189,1570,1589
2019-03-20,49942,48212,1753,1730
2019-03-21,49700,47987,1488,1713
2019-03-22,49605,47553,1618,2052
2019-03-23,48278,47722,725,556
2019-03-24,48572,48289,850,283
2019-03-25,49537,48070,1248,1467
2019-03-26,49529,48090,1459,1439
2019-03-27,49774,48078,1684,1696
2019-03-28,49565,47519,1487,2046
2019-03-29,49031,46947,1512,2084
2019-03-30,47652,47005,705,647
2019-03-31,47636,47377,631,259
2019-04-01,48548,47310,1171,1238
2019-04-02,48800,47392,1490,1408
2019-04-03,49153,47433,1761,1720
2019-04-04,49138,47163,1705,1975
2019-04-05,48786,46815,1623,1971
2019-04-06,47680,47277,865,403
2019-04-07,48050,47811,773,239
2019-04-08,49188,48103,1377,1085
2019-04-09,49467,48035,1364,1432
2019-04-10,49574,47932,1539,1642
2019-04-11,49460,47480,1528,1980
2019-04-12,49440,47390,1960,2050
2019-04-13,48097,47639,707,458
2019-04-14,48248,48002,609,246
2019-04-15,49588,48058,1586,1530
2019-04-16,49613,48236,1555,1377
2019-04-17,49508,48290,1272,1218
2019-04-18,49848,48691,1558,1157
2019-04-19,49904,48856,1213,1048
2019-04-20,49446,49094,590,352
2019-04-21,49682,49393,588,289
2019-04-22,50529,49202,1136,1327
2019-04-23,50820,49511,1618,1309
2019-04-24,50894,49103,1383,1791
2019-04-25,50642,48665,1539,1977
2019-04-26,50353,48284,1688,2069
2019-04-27,49166,48658,882,508
2019-04-28,49221,48927,563,294
2019-04-29,50385,49115,1458,1270
2019-04-30,50604,49190,1489,1414
2019-05-01,50722,49732,1532,990
2019-05-02,51244,49368,1512,1876
2019-05-03,51052,49140,1684,1912
2019-05-04,49610,49073,470,537
2019-05-05,49807,49568,734,239
2019-05-06,50918,49756,1350,1162
2019-05-07,51139,49666,1383,1473
2019-05-08,51066,49446,1400,1620
2019-05-09,51039,49107,1593,1932
2019-05-10,50719,48961,1612,1758
2019-05-11,50195,49686,1234,509
2019-05-12,50811,50548,1125,263
2019-05-13,52274,51169,1726,1105
2019-05-14,53112,51725,1943,1387
2019-05-15,53414,51774,1689,1640
2019-05-16,53410,51656,1636,1754
2019-05-17,53343,51359,1687,1984
2019-05-18,52199,51672,840,527
2019-05-19,52398,52135,726,263
2019-05-20,53510,52170,1375,1340
2019-05-21,53668,52352,1498,1316
2019-05-22,53799,52269,1447,1530
2019-05-23,53872,51973,1603,1899
2019-05-24,53622,51828,1649,1794
2019-05-25,52512,51834,684,678
2019-05-26,52433,52175,599,258
2019-05-27,52800,52244,625,556
2019-05-28,53650,52422,1406,1228
2019-05-29,53915,52234,1493,1681
2019-05-30,54072,52356,1838,1716
2019-05-31,53946,52134,1590,1812
2019-06-01,52859,52388,725,471
2019-06-02,53127,52916,739,211
2019-06-03,54212,53099,1296,1113
2019-06-04,54458,53233,1359,1225
2019-06-05,54692,53445,1459,1247
2019-06-06,54885,52801,1440,2084
2019-06-07,54424,52372,1623,2052
2019-06-08,53349,52814,977,535
2019-06-09,53703,53453,889,250
2019-06-10,54729,53472,1276,1257
2019-06-11,54869,53440,1397,1429
2019-06-12,55156,53563,1716,1593
2019-06-13,55080,53182,1517,1898
2019-06-14,54858,53047,1676,1811
2019-06-15,54206,53718,1159,488
2019-06-16,54465,54247,747,218
2019-06-17,55326,54162,1079,1164
2019-06-18,55781,54413,1619,1368
2019-06-19,55671,54467,1258,1204
2019-06-20,56086,54436,1619,1650
2019-06-21,55729,54009,1293,1720
2019-06-22,54505,54002,496,503
2019-06-23,54471,54240,469,231
2019-06-24,55056,54039,816,1017
2019-06-25,55101,53834,1062,1267
2019-06-26,55159,53746,1325,1413
2019-06-27,54986,53112,1240,1874
2019-06-28,54804,53146,1692,1658
2019-06-29,53907,53308,761,599
2019-06-30,53641,53442,333,199
2019-07-01,54396,53253,954,1143
2019-07-02,54583,52823,1330,1760
2019-07-03,54001,52261,1178,1740
2019-07-04,52908,52556,647,352
2019-07-05,53668,52298,1112,1370
2019-07-06,52802,52474,504,328
2019-07-07,52982,52871,508,111
2019-07-08,53753,52753,882,1000
2019-07-09,53890,52799,1137,1091
2019-07-10,54345,52835,1546,1510
2019-07-11,54079,52698,1244,1381
2019-07-12,54121,52558,1423,1563
2019-07-13,52843,52535,285,308
2019-07-14,53319,53242,784,77
2019-07-15,54193,53225,951,968
2019-07-16,54260,52860,1035,1400
2019-07-17,54157,52931,1297,1226
2019-07-18,54071,52992,1140,1079
2019-07-19,55214,53558,2222,1656
2019-07-20,54316,53969,758,347
2019-07-21,54384,54270,415,114
2019-07-22,55495,54673,1225,822
2019-07-23,55722,54766,1049,956
2019-07-24,55917,54521,1151,1396
2019-07-25,55769,54228,1248,1541
2019-07-26,55791,54325,1563,1466
2019-07-27,54881,54495,556,386
2019-07-28,54913,54744,418,169
2019-07-29,55783,54738,1039,1045
2019-07-30,56020,54797,1282,1223
2019-07-31,56120,54968,1323,1152
2019-08-01,55859,54795,891,1064
2019-08-02,56064,54812,1269,1252
2019-08-03,55432,55122,620,310
2019-08-04,55461,55277,339,184
2019-08-05,56205,55255,928,950
2019-08-06,56454,55287,1199,1167
2019-08-07,56392,55247,1105,1145
2019-08-08,56583,55421,1336,1162
2019-08-09,56553,55096,1132,1457
2019-08-10,55562,55169,466,393
2019-08-11,55482,55352,313,130
2019-08-12,56324,55392,972,932
2019-08-13,56471,54971,1079,1500
2019-08-14,56050,54793,1079,1257
2019-08-15,55908,54744,1115,1164
2019-08-16,55891,54590,1147,1301
2019-08-17,55002,54637,412,365
2019-08-18,54922,54808,285,114
2019-08-19,55673,54722,865,951
2019-08-20,55691,54673,969,1018
2019-08-21,55782,54389,1109,1393
2019-08-22,55286,54146,897,1140
2019-08-23,55152,53696,1006,1456
2019-08-24,54021,53790,325,231
2019-08-25,54106,53989,316,117
2019-08-26,54745,53697,756,1048
2019-08-27,54809,53705,1112,1104
2019-08-28,54766,53381,1061,1385
2019-08-29,54270,52747,889,1523
2019-08-30,53908,52224,1161,1684
2019-08-31,52683,52356,459,327
2019-09-01,52679,52609,323,70
2019-09-02,52918,52481,309,437
2019-09-03,53511,52564,1030,947
2019-09-04,53617,52364,1053,1253
2019-09-05,53365,52010,1001,1355
2019-09-06,53113,51759,1103,1354
2019-09-07,52251,51899,492,352
2019-09-08,52184,52092,285,92
2019-09-09,52899,51954,807,945
2019-09-10,52933,51834,979,1099
2019-09-11,52927,51703,1093,1224
2019-09-12,52742,51369,1039,1373
2019-09-13,52411,51146,1042,1265
2019-09-14,51550,51253,404,297
2019-09-15,51482,51428,229,54
2019-09-16,52118,51261,690,857
2019-09-17,52248,50964,987,1284
2019-09-18,52019,50696,1055,1323
2019-09-19,51519,50357,823,1162
2019-09-20,51341,50291,984,1050
2019-09-21,50823,50471,532,352
2019-09-22,50906,50800,435,106
2019-09-23,52012,50990,1212,1022
2019-09-24,52218,51190,1228,1028
2019-09-25,52316,51093,1126,1223
2019-09-26,52115,50623,1022,1492
2019-09-27,51674,50480,1051,1194
2019-09-28,50863,50604,383,259
2019-09-29,50885,50811,281,74
2019-09-30,51620,50522,809,1098
2019-10-01,51636,50347,1114,1289
2019-10-02,51385,50393,1038,992
2019-10-03,51428,50227,1035,1201
2019-10-04,51400,50229,1173,1171
2019-10-05,50578,50381,349,197
2019-10-06,50774,50729,393,45
2019-10-07,51554,50536,825,1018
2019-10-08,51679,50590,1143,1089
2019-10-09,51615,50221,1025,1394
2019-10-10,51186,49827,965,1359
2019-10-11,50978,49771,1151,1207
2019-10-12,50158,49838,387,320
2019-10-13,50138,50070,300,68
2019-10-14,50453,49977,383,476
2019-10-15,50859,49771,882,1088
2019-10-16,50730,49595,959,1135
2019-10-17,50550,49146,955,1404
2019-10-18,50148,48958,1002,1190
2019-10-19,49337,49083,379,254
2019-10-20,49362,49310,279,52
2019-10-21,50124,49394,814,730
2019-10-22,50423,49231,1029,1192
2019-10-23,50290,49271,1059,1019
2019-10-24,50128,48787,857,1341
2019-10-25,49890,48348,1103,1542
2019-10-26,48669,48387,321,282
2019-10-27,48679,48609,292,70
2019-10-28,49324,48338,715,986
2019-10-29,49363,48166,1025,1197
2019-10-30,49111,47923,945,1188
2019-10-31,48765,47419,842,1346
2019-11-01,48353,47259,934,1094
2019-11-02,47606,47362,347,244
2019-11-03,47614,47576,252,38
2019-11-04,48299,47505,723,794
2019-11-05,48525,47247,1020,1278
2019-11-06,48228,46830,981,1398
2019-11-07,47688,46262,858,1426
2019-11-08,47348,46230,1086,1118
2019-11-09,46532,46237,302,295
2019-11-10,46527,46454,290,73
2019-11-11,46722,46156,268,566
2019-11-12,46993,46018,837,975
2019-11-13,46943,45645,925,1298
2019-11-14,46529,45276,884,1253
2019-11-15,46378,45053,1102,1325
2019-11-16,45411,45087,358,324
2019-11-17,45324,45227,237,97
2019-11-18,45930,44893,703,1037
2019-11-19,45787,44741,894,1046
2019-11-20,45693,44586,952,1107
2019-11-21,45459,44173,873,1286
2019-11-22,45175,43915,1002,1260
2019-11-23,44325,44060,410,265
2019-11-24,44382,44281,322,101
2019-11-25,45114,44182,833,932
2019-11-26,45209,44024,1027,1185
2019-11-27,44904,43589,880,1315
2019-11-28,43947,43746,358,201
2019-11-29,44325,43628,579,697
2019-11-30,43900,43755,272,145
2019-12-01,44024,43942,269,82
2019-12-02,44680,43719,738,961
2019-12-03,44840,43773,1121,1067
2019-12-04,44771,43270,998,1501
2019-12-05,44174,42697,904,1477
2019-12-06,43712,42747,1015,965
2019-12-07,43183,42920,436,263
2019-12-08,43378,43262,458,116
2019-12-09,43965,43008,703,957
2019-12-10,43988,42808,980,1180
2019-12-11,43743,42556,935,1187
2019-12-12,43484,42066,928,1418
2019-12-13,43125,42025,1059,1100
2019-12-14,42445,42181,420,264
2019-12-15,42540,42472,359,68
2019-12-16,43241,42053,769,1188
2019-12-17,43117,42017,1064,1100
2019-12-18,42981,41499,964,1482
2019-12-19,42509,41020,1010,1489
2019-12-20,42080,40899,1060,1181
2019-12-21,41251,40978,352,273
2019-12-22,41295,41231,317,64
2019-12-23,42171,41091,940,1080
2019-12-24,41581,41168,490,413
2019-12-25,41403,41374,235,29
2019-12-26,41985,41010,611,975
2019-12-27,41803,40684,793,1119
2019-12-28,40938,40749,254,189
2019-12-29,40941,40860,192,81
2019-12-30,41478,40859,618,619
2019-12-31,41527,41061,668,466
2020-01-01,41340,41238,279,102
2020-01-02,41975,41107,737,868
2020-01-03,41949,41129,842,820
2020-01-04,41402,41204,273,198
2020-01-05,41388,41349,184,39
2020-01-06,41982,41262,633,720
2020-01-07,42077,40957,815,1120
2020-01-08,41886,40775,929,1111
2020-01-09,41621,40383,846,1238
2020-01-10,41316,40155,933,1161
2020-01-11,40458,40271,303,187
2020-01-12,40543,40409,272,134
2020-01-13,41106,40367,697,739
2020-01-14,41237,40468,870,769
2020-01-15,41493,40426,1025,1067
2020-01-16,41265,40055,839,1210
2020-01-17,41167,39847,1112,1320
2020-01-18,40224,39998,377,226
2020-01-19,40279,40223,281,56
2020-01-20,40507,40138,284,369
2020-01-21,41075,40119,937,956
2020-01-22,41028,39912,909,1116
2020-01-23,40919,40013,1007,906
2020-01-24,41025,39779,1012,1246
2020-01-25,40247,39981,468,266
2020-01-26,40364,40281,383,83
2020-01-27,41097,39969,816,1128
2020-01-28,40988,39712,1019,1276
2020-01-29,40695,39691,983,1004
2020-01-30,40717,39662,1026,1055
2020-01-31,40733,39401,1071,1332
2020-02-01,39770,39510,369,260
2020-02-02,39818,39728,308,90
2020-02-03,40651,39465,923,1186
2020-02-04,40404,39250,939,1154
2020-02-05,40257,38976,1007,1281
2020-02-06,40026,38860,1050,1166
2020-02-07,39960,38579,1100,1381
2020-02-08,38989,38816,410,173
2020-02-09,39101,39040,285,61
2020-02-10,39860,38907,820,953
2020-02-11,39807,38850,900,957
2020-02-12,39769,38471,919,1298
2020-02-13,39410,38144,939,1266
2020-02-14,39234,38050,1090,1184
2020-02-15,38409,38224,359,185
2020-02-16,38489,38411,265,78
2020-02-17,38800,38313,389,487
2020-02-18,39269,38289,956,980
2020-02-19,39355,38120,1066,1235
2020-02-20,39128,38048,1008,1080
2020-02-21,39206,37924,1158,1282
2020-02-22,38332,38091,408,241
2020-02-23,38428,38405,337,23
2020-02-24,39286,38149,881,1137
2020-02-25,39226,38304,1077,922
2020-02-26,39401,38078,1097,1323
2020-02-27,39291,37974,1213,1317
2020-02-28,39105,37807,1131,1298
2020-02-29,38236,37940,429,296
2020-03-01,38294,38222,354,72
2020-03-02,38983,38165,761,818
2020-03-03,39145,37958,980,1187
2020-03-04,39019,37730,1061,1289
2020-03-05,38714,37502,984,1212
2020-03-06,38559,37278,1057,1281
2020-03-07,37649,37422,371,227
2020-03-08,37746,37679,324,67
2020-03-09,38426,37536,747,890
2020-03-10,38426,37281,890,1145
2020-03-11,38255,36965,974,1290
2020-03-12,37956,36990,991,966
2020-03-13,37895,36609,905,1286
2020-03-14,37002,36770,393,232
2020-03-15,37124,37029,354,95
2020-03-16,38032,37322,1003,710
2020-03-17,38117,37182,795,935
2020-03-18,38114,37352,932,762
2020-03-19,37987,37241,635,746
2020-03-20,37932,37178,691,754
2020-03-21,37414,37195,236,219
2020-03-22,37377,37107,182,270
2020-03-23,37537,36866,430,671
2020-03-24,37370,36460,504,910
2020-03-25,36954,36060,494,894
2020-03-26,36607,35863,547,744
2020-03-27,36490,35352,627,1138
2020-03-28,35494,35286,142,208
2020-03-29,35383,35204,97,179
2020-03-30,35527,34839,323,688
2020-03-31,35194,34435,355,759
2020-04-01,34823,34118,388,705
2020-04-02,34492,33913,374,579
2020-04-03,34458,33299,545,1159
2020-04-04,33417,33196,118,221
2020-04-05,33256,33205,60,51
2020-04-06,33522,32956,317,566
2020-04-07,33334,32618,378,716
2020-04-08,33087,32393,469,694
2020-04-09,32797,32206,404,591
2020-04-10,32656,31971,450,685
2020-04-11,32033,31877,62,156
2020-04-12,31929,31911,52,18
2020-04-13,32173,31646,262,527
2020-04-14,31933,31255,287,678
2020-04-15,31606,30917,351,689
2020-04-16,31238,30609,321,629
2020-04-17,31103,30295,494,808
2020-04-18,30404,30283,109,121
2020-04-19,30358,30322,75,36
2020-04-20,30605,30218,283,387
2020-04-21,30489,29917,271,572
2020-04-22,30266,29694,349,572
2020-04-23,30007,29424,313,583
2020-04-24,29821,29200,397,621
2020-04-25,29268,29151,68,117
2020-04-26,29209,29182,58,27
2020-04-27,29466,29153,284,313
2020-04-28,29448,28965,295,483
2020-04-29,29307,28842,342,465
2020-04-30,29161,28624,319,537
2020-05-01,29067,28523,443,544
2020-05-02,28600,28460,77,140
2020-05-03,28533,28501,73,32
2020-05-04,28753,28154,252,599
2020-05-05,28480,27953,326,527
2020-05-06,28247,27744,294,503
2020-05-07,28032,27641,288,391
2020-05-08,28131,27495,490,636
2020-05-09,27563,27444,68,119
2020-05-10,27506,27491,62,15
2020-05-11,27728,27117,237,611
2020-05-12,27406,26917,289,489
2020-05-13,27206,26752,289,454
2020-05-14,27071,26660,319,411
2020-05-15,27027,26396,367,631
2020-05-16,26462,26340,66,122
2020-05-17,26403,26386,63,17
2020-05-18,26601,26051,215,550
2020-05-19,26311,25776,260,535
2020-05-20,26079,25700,303,379
2020-05-21,26025,25623,325,402
2020-05-22,26044,25511,421,533
2020-05-23,25588,25453,77,135
2020-05-24,25556,25479,103,77
2020-05-25,25566,25339,87,227
2020-05-26,25638,25193,299,445
2020-05-27,25499,25171,306,328
2020-05-28,25485,25087,314,398
2020-05-29,25467,25009,380,458
2020-05-30,25100,25001,91,99
2020-05-31,25082,25068,81,14
2020-06-01,25306,24888,238,418
2020-06-02,25167,24641,279,526
2020-06-03,24915,24550,274,365
2020-06-04,24812,24486,262,326
2020-06-05,24840,24395,354,445
2020-06-06,24485,24389,90,96
2020-06-07,24453,24436,64,17
2020-06-08,24691,24399,255,292
2020-06-09,24704,24081,305,623
2020-06-10,24357,23926,276,431
2020-06-11,24212,23815,286,397
2020-06-12,24158,23641,343,517
2020-06-13,23721,23618,80,103
2020-06-14,23703,23685,85,18
2020-06-15,23901,23587,216,314
2020-06-16,23860,23478,273,382
2020-06-17,23744,23373,266,371
2020-06-18,23656,23317,283,339
2020-06-19,23675,23097,358,578
2020-06-20,23195,23124,98,71
2020-06-21,23209,23199,85,10
2020-06-22,23410,22966,211,444
2020-06-23,23249,22911,283,338
2020-06-24,23218,22842,307,376
2020-06-25,23133,22747,291,386
2020-06-26,23075,22487,328,588
2020-06-27,22601,22539,114,62
2020-06-28,22599,22578,60,21
2020-06-29,22817,22503,239,314
2020-06-30,22798,22404,295,394
2020-07-01,22791,22410,387,381
2020-07-02,22829,22475,419,354
2020-07-03,22640,22337,165,303
2020-07-04,22395,22387,58,8
2020-07-05,22467,22452,80,15
2020-07-06,22672,22366,220,306
2020-07-07,22695,22231,329,464
2020-07-08,22503,22166,272,337
2020-07-09,22458,22191,292,267
2020-07-10,22557,21979,366,578
2020-07-11,22100,22029,121,71
2020-07-12,22113,22095,84,18
2020-07-13,22348,22067,253,281
2020-07-14,22374,22052,307,322
2020-07-15,22340,21953,288,387
2020-07-16,22245,21835,292,410
2020-07-17,22242,21798,407,444
2020-07-18,21940,21855,142,85
2020-07-19,21941,21903,86,38
2020-07-20,22140,21690,237,450
2020-07-21,21987,21683,297,304
2020-07-22,22030,21679,347,351
2020-07-23,21978,21567,299,411
2020-07-24,21952,21533,385,419
2020-07-25,21648,21551,115,97
2020-07-26,21630,21603,79,27
2020-07-27,21886,21359,283,527
2020-07-28,21714,21422,355,292
2020-07-29,21734,21448,312,286
2020-07-30,21748,21355,300,393
2020-07-31,21687,21209,332,478
2020-08-01,21319,21255,110,64
2020-08-02,21344,21300,89,44
2020-08-03,21569,21272,269,297
2020-08-04,21621,21146,349,475
2020-08-05,21505,21137,359,368
2020-08-06,21473,21105,336,368
2020-08-07,21480,20876,375,604
2020-08-08,20973,20917,97,56
2020-08-09,21033,20989,116,44
2020-08-10,21340,20825,351,515
2020-08-11,21169,20915,344,254
2020-08-12,21294,20925,379,369
2020-08-13,21249,20863,324,386
2020-08-14,21278,20815,415,463
2020-08-15,20930,20851,115,79
2020-08-16,20940,20916,89,24
2020-08-17,21216,21016,300,200
2020-08-18,21358,20767,342,591
2020-08-19,21122,20716,355,406
2020-08-20,21040,20564,324,476
2020-08-21,20954,20337,390,617
2020-08-22,20443,20371,106,72
2020-08-23,20484,20469,113,15
2020-08-24,20828,20520,359,308
2020-08-25,20820,20366,300,454
2020-08-26,20709,20318,343,391
2020-08-27,20602,20316,284,286
2020-08-28,20710,20291,394,419
2020-08-29,20459,20366,168,93
2020-08-30,20488,20462,122,26
2020-08-31,20788,20335,326,453
2020-09-01,20700,20101,365,599
2020-09-02,20404,19926,303,478
2020-09-03,20255,19808,329,447
2020-09-04,20212,19675,404,537
2020-09-05,19800,19713,125,87
2020-09-06,19798,19780,85,18
2020-09-07,19906,19697,126,209
2020-09-08,20017,19645,320,372
2020-09-09,20054,19656,409,398
2020-09-10,20011,19588,355,423
2020-09-11,19994,19477,406,517
2020-09-12,19640,19558,163,82
2020-09-13,19672,19652,114,20
2020-09-14,19946,19623,294,323
2020-09-15,20041,19667,418,374
2020-09-16,20042,19571,375,471
2020-09-17,19967,19586,396,381
2020-09-18,20039,19467,453,572
2020-09-19,19650,19553,183,97
2020-09-20,19694,19686,141,8
2020-09-21,19996,19703,310,293
2020-09-22,20015,19475,312,540
2020-09-23,19959,19609,484,350
2020-09-24,19963,19545,354,418
2020-09-25,20037,19426,492,611
2020-09-26,19638,19553,212,85
2020-09-27,19637,19621,84,16
2020-09-28,19981,19597,360,384
2020-09-29,20007,19509,410,498
2020-09-30,19888,19447,379,441
2020-10-01,19871,19437,424,434
2020-10-02,19828,19122,391,706
2020-10-03,19328,19264,206,64
2020-10-04,19380,19357,116,23
2020-10-05,19683,19229,326,454
2020-10-06,19650,18904,421,746
2020-10-07,19299,18885,395,414
2020-10-08,19234,19010,349,224
2020-10-09,19455,18828,445,627
2020-10-10,19029,18956,201,73
2020-10-11,19073,19057,117,16
2020-10-12,19226,18848,169,378
2020-10-13,19206,18429,358,777
2020-10-14,18830,18539,401,291
2020-10-15,18953,18490,414,463
2020-10-16,18962,18318,472,644
2020-10-17,18541,18441,223,100
2020-10-18,18616,18549,175,67
2020-10-19,18866,18287,317,579
2020-10-20,18664,18041,377,623
2020-10-21,18511,17964,470,547
2020-10-22,18374,17792,410,582
2020-10-23,18228,17587,436,641
2020-10-24,17734,17656,147,78
2020-10-25,17798,17742,142,56
2020-10-26,18060,17593,318,467
2020-10-27,17913,17400,320,513
2020-10-28,17831,17397,431,434
2020-10-29,17800,17225,403,575
2020-10-30,17607,16805,382,802
2020-10-31,16970,16881,165,89
2020-11-01,17005,16982,124,23
2020-11-02,17415,17069,433,346
2020-11-03,17431,16980,362,451
2020-11-04,17450,17055,470,395
2020-11-05,17407,16805,352,602
2020-11-06,17166,16650,361,516
2020-11-07,16792,16700,142,92
2020-11-08,16805,16788,105,17
2020-11-09,17094,16769,306,325
2020-11-10,17236,16642,467,594
2020-11-11,16797,16529,155,268
2020-11-12,16900,16381,371,519
2020-11-13,16794,16046,413,748
2020-11-14,16213,16119,167,94
2020-11-15,16217,16175,98,42
2020-11-16,16580,16321,405,259
2020-11-17,16723,16246,402,477
2020-11-18,16608,16210,362,398
2020-11-19,16626,16211,416,415
2020-11-20,16637,16148,426,489
2020-11-21,16288,16218,140,70
2020-11-22,16324,16310,106,14
2020-11-23,16691,16333,381,358
2020-11-24,16654,16254,321,400
2020-11-25,16680,16302,426,378
2020-11-26,16412,16330,110,82
2020-11-27,16648,16060,318,588
2020-11-28,16183,16133,123,50
2020-11-29,16239,16217,106,22
2020-11-30,16518,16153,301,365
2020-12-01,16584,16133,431,451
2020-12-02,16551,16121,418,430
2020-12-03,16488,16141,367,347
2020-12-04,16607,15976,466,631
2020-12-05,16139,16006,163,133
2020-12-06,16143,16127,137,16
2020-12-07,16405,16131,278,274
2020-12-08,16511,15938,380,573
2020-12-09,16416,15958,478,458
2020-12-10,16410,15960,452,450
2020-12-11,16433,15827,473,606
2020-12-12,15968,15856,141,112
2020-12-13,16018,15993,162,25
2020-12-14,16313,16005,320,308
2020-12-15,16445,15885,440,560
2020-12-16,16260,15870,375,390
